博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
红塔区发布,3974560125,04月12日 21:39,华为手机 畅享玩不停,,,,1,,#日方不能对国际社会的反对视而不见#】#外交部回应日本拟决定核废水排海#,【外交部：：目前国际舆论对日方拟决定核废水排海高度关注，普遍表示质疑和反对。日本国内也有不少强烈反对意见。日方经常要求他国履行国际责任，现在国际社会都在看着日方，日方不能视而不见、听而不闻。此事关系重大，日方应对国际公共利益负责，这也是对本国民众利益负责。为维护国际公共利益和中国人民健康安全，中方已通过外交渠道向日方表明严重关切，要求日方切实以负责任的态度，审慎对待福岛核电站核废水处置问题。（总台央视记者张雪松）O网页链接 收起全文d
音乐之旅__,5170889812,04月12日 18:34,微博视频号,,,,,,#菅义伟回应福岛核污水排入大海#,【：处理工作不能推迟】4月12日，日本首相菅义伟称，不能再推迟解决福岛核电站不断增加的核污水。他表示，将从科学角度说明排放方案，以便国内外对安全性问题达成理解。4月9日，据日本时事通讯社报道，日本政府基本决定将核污水排入大海，并将于13日召开会议宣布正式决定。 L世面的微博视频 收起全文d
用户6187666549,6187666549,04月12日 21:38,K30 至尊纪念版,,,,,,#外交部回应日本拟决定核废水排海#,开战吧 ​
苍烟野鹤,5616956605,04月12日 01:40,华为Mate40保时捷设计,,,,,,#v光计划##睡王观察记录#, 外媒对日本放废水的事儿基本就没报道，福布斯2019就认为这没事的。所以真的，西方国家真不把这当回事儿。不是一般的魔幻现实主义。 ​
欲来欲好,6882781996,04月12日 17:46,微博 weibo.com,,,1,1,,#日本民众反对政府将核废水排海#,【】4月12日中午，约百名日本普通民众在首相官邸前集会，反对日本政府计划在13日正式决定向海洋排放福岛核电站含有对海洋环境有害的核废水。他们手持“不要把放射性污水排入海洋”“不要让污水污染海洋”“反对将核废水排海”等标语，要求日本政府和东京电力公司承担起责任，不要作出把核废水排海的决定。（人民日报记者刘军国） 收起全文d
每天都劝自己早睡,2745475371,04月12日 13:07,微博 weibo.com,,,,,,-,草，知日专家。 ​
瑞草魁,1784110075,04月12日 15:23,微博 weibo.com,,,,,,#日方不能对国际社会的反对视而不见#】#外交部回应日本拟决定核废水排海#,【外交部：：目前国际舆论对日方拟决定核废水排海高度关注，普遍表示质疑和反对。日本国内也有不少强烈反对意见。日方经常要求他国履行国际责任，现在国际社会都在看着日方，日方不能视而不见、听而不闻。此事关系重大，日方应对国际公共利益负责，这也是对本国民众利益负责。为维护国际公共利益和中国人民健康安全，中方已通过外交渠道向日方表明严重关切，要求日方切实以负责任的态度，审慎对待福岛核电站核废水处置问题。（总台央视记者张雪松）O网页链接 收起全文d
转贴大王,2218677651,04月12日 21:37,学习强国客户端,,,,,,-,日本拟决定核废水排海 外交部：中方已表明严重关切 O网页链接 ​
乌斯怀亚冷酷仙境,6972640884,04月12日 15:23,微博 weibo.com,,,,,,#日方不能对国际社会的反对视而不见#】#外交部回应日本拟决定核废水排海#,【外交部：：目前国际舆论对日方拟决定核废水排海高度关注，普遍表示质疑和反对。日本国内也有不少强烈反对意见。日方经常要求他国履行国际责任，现在国际社会都在看着日方，日方不能视而不见、听而不闻。此事关系重大，日方应对国际公共利益负责，这也是对本国民众利益负责。为维护国际公共利益和中国人民健康安全，中方已通过外交渠道向日方表明严重关切，要求日方切实以负责任的态度，审慎对待福岛核电站核废水处置问题。（总台央视记者张雪松）O网页链接 收起全文d
只打板不追高,6830120051,04月12日 21:37,微博 weibo.com,,,1,1,,-,今天的市场很有意思，市场一边把福岛核废水概念的大湖股份大单顶一字，把盐业类的苏盐井神等顶涨停，一边把核电概念的，台海核电，哈空调，兰石重装顶涨停。我是看不懂了。 ​
牛神nddpg111,1169310232,04月12日 21:36,牛神说文话事超话,,,2,,,#日本核废水可致癌致畸致突变#,牛神说文话事  4月9日，日本政府基本决定将福岛核污水排入大海。12日，日本首相菅义伟表示，解决东京电力公司福岛第一核电站中不断增加的核污水一事，已经是“不能推迟”的课题。专家指出，核废水排入大海以后，它如果存在人的体内，就可能导致“三致”，致癌致畸致突变，对人的遗传基因有重大的影响。有些奇怪的是，面对日本要将福岛核污水排入大海的计划，最喜欢热闹的美国却在此时好象失声了。这是对人类生命健康威胁和危害极大的事情，需要日本保持足够的理性来对待，需要全球认真严肃地正视，如何处理核污水应当成为全球共同的课题。日本如果没有能力处理好核污水，就不要发展核电站，应当立即关闭福岛核电站。如果日本一意孤为，那可能将是人类的灾难。也许将来，人类不会亡于自然灾难，而有可能亡于人类自己的不当行为，所谓的一些高科技可能最终会毁灭了人类自己。 收起全文d
芝士不胖o,5527220109,04月12日 21:35,荣耀V10 我AI的快,,,,,,#外交部回应日本拟决定核废水排海#,排到海里，日本就不会受到影响吗？不要自己的国家和百姓了吗？难道日本再也不吃刺身和海产品了？？ ​
呦呦H-R,2104142691,04月12日 21:35,HUAWEI P30,,,,1,,-,所以日本这核废水是即使排掉还会产生新的是吗真的要被恶心坏了 ​
香港胡迪警長,3982425411,04月12日 21:35,微博视频号,,5,7,3,,#2.5亿年前地球生命大灭绝或因镍雾霾#, 保護環境刻不容緩啊！所以日本排放核廢水是想再滅絕一次嗎？ L香港胡迪警長的微博视频 ​
TVOVOT,7407339333,04月12日 21:35,学习强国客户端,,,,,,-,日本拟决定核废水排海 外交部：中方已表明严重关切 O网页链接 ​
一心走路whzjhsyqr,3636290810,04月12日 21:35,荣耀V30 PRO 5G,,,,,,-,倭国将向大海倾倒130余万吨核废水的重大重磅消息再次警告锅仁，要给子孙后代留条活路，千万不可头脑发热亦或借机搞核项目大捞钱发横财，各地蠢蠢欲动上马核电站万万使不得！！！否则，最终只一有一条路:死无葬身之地！！！！ ​
非飞回来了,1074337642,04月12日 14:59,微博 weibo.com,,,,,,-,…… ​
辣辣汐玥,6501884191,04月12日 21:35,iPhone客户端,,,,,,-,日本拟决定核废水排海 外交部：中方已表明严重关切 O网页链接 ​
清都云鹤,3181903960,04月12日 21:35,华为Mate30E Pro 5G,,,,1,,-,日本拟将核废水排入大海，这妥妥的就是反人类行为，是对全人类的犯罪！为什么还有中国人替日本政府辩护？这是典型的汉奸行为！ ​
微云影视基因家族家谱解读,1619680204,04月12日 21:34,快手极速版,,,,,@快手,#安全 #热点 ##快手#,终于明白：日本欲倾倒核废水，西方集体沉默在于西方早己将四大洋变为核废料场！！！变异后的鱼和人类或成这个样子！人类该团结了！ @快手 L敏说的快手视频 ​
败家草,1789467650,04月12日 17:03,iPhone 12 Pro Max,,,,,,"#我是普通人,我讨厌肖战# #我讨厌肖战及其粉丝#",好家伙，我一条讽刺麦片代言人cheap割韭菜的微博，因为夹了他们洗地的话题，捅了🦐窝了。这个词条估计麦片和🦐那里买赞买粉了，赞里面不少🦐不说，我这两天陆续移了六十几个关注我的🦐希望各位数据女工在切换小号的时候看到我抵制肖战，主动取关ok？ 收起全文d
咸阳共青团,2319508012,04月12日 21:34,微博视频号,,1,,3,,#日方不能对国际社会的反对视而不见##外交部回应日本拟决定核废水排海#,外交部再回应日本拟决定核废水排海：此事事关重大！要求日方审慎对待。（天目新闻） L三秦青年的微博视频 ​​​ L咸阳共青团的微博视频 ​
lili的冬日阳光,3579392462,04月12日 21:34,学习强国客户端,,,,,,-,日本拟决定核废水排海 外交部：中方已表明严重关切 O网页链接 ​
无辣不欢的蘑菇,2297796805,04月12日 21:33,微博国际版,,,,,,-,我觉得很奇怪我国建PX那是要用老百姓的命发财日本排核废水都没问题环球同此凉热，你们能不能尊重下我的命？ ​
qi彩斑斓,2671234850,04月12日 21:33,OPPO随光而变R17,,,,1,,#外交部回应日本拟决定核废水排海#,不干人事 ​
木子sihao,2236415891,04月12日 20:09,iPhone客户端,,,,,,#日本核废水可致癌致畸致突变#影视作品中，日本人总是在反思对自然的破坏。影视作品外，“我们决定往海里排核废水啦，污染到你们真是不好意思啦”。奥特曼也许是虚构的，但怪兽却是真实存在的，就在这些人的心里。#暴走君聊天室#, ​
用户7384593385,7384593385,04月12日 21:33,iPhone客户端,,,,,,#bilibili#,无耻：日本一边要中国为气候负责，一边强行向大海排核废水 UP主: 火星方阵 O无耻：日本一边要中国为气候负责，一边强行向大海排核废水 (哔哩哔哩客户端下载 O网页链接)不要高高挂起，每个人都快要被罩在核辐射☢️下了。丧尽天良的日本鬼子 ​
白水青菜日子长,7351289685,04月12日 21:33,百度App,,,,,,-,《日本再次犯众怒！核废水排入太平洋究竟有何影响？》福岛核电站是日本著名核电站，当然，福岛核电站出名的方式颇为让人不齿！https://ml.mbd.baidu.com/r/kPawJerFZK?f=wb&rs=3478105716&ruk=jnkNEVkqk7qgRkDhuEQxhQ&u=4d0293f8df53ae91 ​
冰心月酱,7540407574,04月12日 21:33,HUAWEI Mate 30 5G,,,,,,-,霓虹国马上要把核废水排入大海了，我是不是从此就得放弃海鲜和生鱼片拉人生少了好多乐趣...日本朋友倒是很坦然，反正都是会死哒只能囤积一些🐟罐头了 ​
颖子哥哥_FYJS,2746534500,04月12日 15:29,nova5Pro人像超级夜景,,,,,,-,说日本排核污水没啥问题的人，大多也都是当初要中国因为疫情向世界道歉的人。还记得当时流行的说法是“你家着火，把邻居家燎着了，难道不要道歉赔偿吗？”那你家核电站炸了，把我家水池子给弄脏了，你要不要道歉赔偿?就是个立场问题，装哪门子理客中。 ​
文化多元法兰西,2489388912,04月12日 01:40,华为Mate40保时捷设计,,,,1,,#v光计划##睡王观察记录#, 外媒对日本放废水的事儿基本就没报道，福布斯2019就认为这没事的。所以真的，西方国家真不把这当回事儿。不是一般的魔幻现实主义。 ​
